# ModEM impedance responses for Created using MTpy calculated floor_egbert error of 5%, data rotated 0.0_deg clockwise from N       
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -20.519 131.990
>     17    28
6.493820E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   9.152091E-02  -1.812567E-01   2.000000E+15
6.493820E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   2.081211E+00   7.432816E-01   2.000000E+15
6.493820E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -2.252489E+00  -6.880418E-01   2.000000E+15
6.493820E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -1.157837E-01   1.943902E-01   2.000000E+15
1.333520E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   2.228733E-01  -1.862266E-01   2.000000E+15
1.333520E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   1.789430E+00   7.468445E-01   2.000000E+15
1.333520E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -2.009032E+00  -6.886407E-01   2.000000E+15
1.333520E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -2.512416E-01   1.925121E-01   2.000000E+15
2.738420E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   3.336754E-01  -1.232595E-01   2.000000E+15
2.738420E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   1.421466E+00   7.317030E-01   2.000000E+15
2.738420E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -1.681087E+00  -7.037293E-01   2.000000E+15
2.738420E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -3.631904E-01   1.244345E-01   2.000000E+15
5.623410E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   3.749013E-01  -2.053528E-02   2.000000E+15
5.623410E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   1.073779E+00   6.507905E-01   2.000000E+15
5.623410E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -1.338773E+00  -6.743460E-01   2.000000E+15
5.623410E+01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -4.032833E-01   1.715649E-02   2.000000E+15
1.154780E+02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   3.421381E-01   6.431704E-02   2.000000E+15
1.154780E+02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   7.905593E-01   5.419813E-01   2.000000E+15
1.154780E+02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -1.022390E+00  -6.072225E-01   2.000000E+15
1.154780E+02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -3.670584E-01  -7.109084E-02   2.000000E+15
2.371370E+02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   2.747875E-01   1.052784E-01   2.000000E+15
2.371370E+02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   5.702018E-01   4.322230E-01   2.000000E+15
2.371370E+02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -7.523357E-01  -5.144214E-01   2.000000E+15
2.371370E+02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -2.949748E-01  -1.136383E-01   2.000000E+15
4.869680E+02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   2.053260E-01   1.109927E-01   2.000000E+15
