station,freq,lon,lat,phi_min,phi_max,azimuth,skew,n_skew,elliptic,tip_mag_re,tip_mag_im,tip_ang_re,tip_ang_im
10330a,1.0547,143.04951944444446,-22.399088888888887,46.33159771029618,46.651051670355571,26.001567842664087,-1.444529922904026,-2.8890598458080521,0.003435629788861068,0.020396300988162655,0.0041768170182258898,94.598319226548895,13.037782372657961
10340a,1.0547,143.00661944444445,-22.38241111111111,47.094541563419668,47.589037657440734,26.123377034558626,-0.54198648218748324,-1.0839729643749665,0.0052226172488430865,0.0,0.0,-180.0,-180.0
10350,1.0547,142.98396944444443,-22.348799999999997,46.88104694427588,49.154232116655898,88.011381170206349,0.60842734217657279,1.2168546843531456,0.023670313603584611,0.011384799011405778,0.0076440139803358549,143.62506722978367,-112.62687786207458
10360,1.0547,142.96001944444444,-22.309280555555556,47.662431055623806,47.948505611204254,64.744617663680216,0.8136212874815667,1.6272425749631334,0.0029920693756753168,0.0089250883460853768,0.0081794434352220596,126.95797759445418,87.158252540948652
10365,1.0547,142.94383055555556,-22.293230555555557,46.656326106382075,49.446588473553838,28.711556547636942,0.084115750832184033,0.16823150166436807,0.029034107647701941,0.0080084681238344214,0.0149753832551296,-40.929302280915778,105.431350870213
10370a,1.0547,142.932,-22.27168888888889,46.425470078299441,48.067478852576514,83.195997276917367,0.82234475685397312,1.6446895137079462,0.01737705080490445,0.0050507286147014469,0.003959155021572785,-116.46129364865529,-44.714056676166997
10375,1.0547,142.9198888888889,-22.253630555555556,44.684876834256258,45.484455804952397,60.839756325165368,-1.2483951203720858,-2.4967902407441716,0.0088675267665057015,0.010320658528944022,0.0045709072766104107,-109.5601144801571,-16.790094279369946
10380,1.0547,142.90863055555556,-22.23296111111111,44.726483632019452,46.731889654477669,-57.827975681574145,0.17897531812076817,0.35795063624153634,0.021926981099655036,0.016170951853050706,0.0020773956434290506,159.31513724873062,131.91373258851465
10385a,1.0547,142.8982,-22.21326111111111,42.016556237288263,44.08513522527425,63.802744295764555,0.86827801940052141,1.7365560388010428,0.024024835666386603,0.04301940543249988,0.0066295463368177014,110.84613873851545,27.053768026258989
10390,1.0547,142.88465,-22.196019444444445,43.248491443568838,44.104854664028828,4.691607432996558,-1.0283429538277791,-2.0566859076555581,0.0098034392340868373,0.0022861545803729479,0.0027531680044476053,101.38762266962783,-84.305627105792837
10395,1.0547,142.87076944444445,-22.17811111111111,43.337274662869675,43.554135482859884,22.079869054663799,0.043148360829579145,0.08629672165915829,0.0024957682195110237,0.017365805174736959,0.0026818065762893861,-67.148664571282708,-157.73811967381081
10400,1.0547,142.85613055555555,-22.15906111111111,41.678743594345228,45.361654069695931,-34.376486991953861,0.35437417046960912,0.70874834093921824,0.042312656814437057,0.011669357607310867,0.0094656096784514615,83.473367402314082,97.199203991016546
10405,1.0547,142.84166944444445,-22.14031111111111,46.138721723451923,46.810582169569152,35.457952042861919,0.1458985401390995,0.29179708027819901,0.0072282461296374967,0.025880732917305492,0.0078228929400546571,131.1753892685814,-69.416669371258791
10410,1.0547,142.83363888888888,-22.120250000000002,45.90922676964685,47.166963305701344,70.793764129131191,0.4951099373371049,0.9902198746742098,0.013512978292690278,0.025269830462826617,0.0066382055247800964,148.9404777226531,75.643131122547189
10415,1.0547,142.8290111111111,-22.096788888888888,46.494783620591022,47.28526110424113,-51.149448101995695,0.56339022105833469,1.1267804421166694,0.008429058505671579,0.017186522636158472,0.013375977304888941,1.0028698798542934,-8.0982966862093324
10420a,1.0547,142.81799999999998,-22.076161111111112,45.646620506085739,46.347841371789862,29.258113554146316,0.14703749384838366,0.29407498769676732,0.0076224247785155455,0.0303654306727918,0.014290994472660606,106.507865403247,127.82001792050568
10430,1.0547,142.7960111111111,-22.03748888888889,44.725235691245508,45.967025779611099,-17.937407088198867,1.2536057692437077,2.5072115384874154,0.013692348919589262,0.022642035090532388,0.015174244243006669,119.01054233285302,126.62835232402871
10440,1.0547,142.76201111111112,-21.9985,45.188165507241266,46.662258248480853,40.843704150636704,0.57204287381987262,1.1440857476397452,0.01604883985249719,0.0082909308948035509,0.020655109937417423,149.78565123651475,120.00072079037605
10450,1.0547,142.71881944444445,-21.98873888888889,43.146622032585036,46.438832837514894,33.660219760322278,-0.24167275440454761,-0.48334550880909521,0.036749389839049282,0.015920795337850589,0.0045844977543030817,18.622742979339137,-149.49793283561777
10460,1.0547,142.6821388888889,-21.98041111111111,43.857230046778831,45.303625002205528,82.336585101443845,0.28953491241253015,0.57906982482506031,0.016222309158341493,0.011161026964062492,0.0058065211002559011,52.960732681069267,-120.24040265200888
